Flow ID,Completion Time,ReceivedBytes,PacketsSent
1699,24461850190,2016000,516
1703,24090394870,2016000,509
1707,24448739230,2016000,515
1711,25643570052,2016000,541
1715,26032267314,2016000,549
1719,24495277077,2016000,516
1723,24554981970,2016000,518
1727,25784775729,2016000,545
1731,24349003965,2016000,513
1735,25022127660,2016000,528
1739,24500406704,2016000,517
1743,24987878930,2016000,527
1747,24746560876,2016000,522
1751,25041446714,2016000,529
1755,24300338742,2016000,513
1759,24199724904,2016000,510
1763,24340494095,2016000,513
1767,24592877598,2016000,518
1771,24695517624,2016000,521
1775,25053029855,2016000,529
1779,24702794970,2016000,521
1783,24921879753,2016000,526
1787,24674655029,2016000,520
1791,25077016151,2016000,530
1795,25108450741,2016000,530
1799,24780088423,2016000,523
1803,24745432744,2016000,522
1807,24407093582,2016000,514
1811,24404640413,2016000,514
1815,24635098791,2016000,520
1819,24500155782,2016000,518
1823,24625047190,2016000,519
1827,24443669368,2016000,515
1831,24680688522,2016000,522
1835,25222911810,2016000,533
1839,24382045070,2016000,515
1843,24726476296,2016000,521
1847,24733816665,2016000,521
1851,24660472484,2016000,520
1855,24473232997,2016000,516
1859,26160540944,2016000,552
1863,24752113263,2016000,523
1867,24576177729,2016000,518
1871,25361156053,2016000,534
1875,24615739786,2016000,519
1879,25271686676,2016000,534
1883,24841777637,2016000,524
1887,26077880687,2016000,550
1891,25512647174,2016000,539
1895,24097397862,2016000,509
1899,24629673471,2016000,519
1903,25508021626,2016000,538
1907,24971764881,2016000,526
1911,24415753420,2016000,515
1915,24187229038,2016000,510
1919,24514036123,2016000,516
1923,24714645648,2016000,521
1927,25255394861,2016000,534
1931,24474191502,2016000,516
1935,24678175601,2016000,519
1939,24334787673,2016000,514
1943,25674932937,2016000,541
1947,25120574040,2016000,530
1951,24534690995,2016000,518
1955,24831760664,2016000,523
1959,24211224377,2016000,510
1963,26207453492,2016000,553
1967,24400018154,2016000,514
1971,24033836602,2016000,507
1975,24968391028,2016000,526
1979,24600609082,2016000,520
1983,24882355185,2016000,525
1987,24620402944,2016000,520
1991,24599109590,2016000,520
1995,24215530578,2016000,511
1999,25153857037,2016000,530
2003,25412746290,2016000,535
