Flow ID,Completion Time,ReceivedBytes,PacketsSent
3043,24931360435,2016000,525
3047,24105471644,2016000,509
3051,24347586545,2016000,513
3055,24275662031,2016000,512
3059,24541360164,2016000,516
3063,24260884291,2016000,511
3067,25112995775,2016000,531
3071,24589421992,2016000,518
3075,24408841760,2016000,515
3079,24372083388,2016000,515
3083,25051438152,2016000,529
3087,24010764972,2016000,506
3091,25072668725,2016000,529
3095,24459388118,2016000,515
3099,24297729846,2016000,513
3103,25622448973,2016000,541
3107,24262928932,2016000,511
3111,24890663335,2016000,526
3115,24677798865,2016000,520
3119,24242549803,2016000,511
3123,24753814960,2016000,522
3127,24321982661,2016000,513
3131,24320962247,2016000,513
3135,24419286497,2016000,516
3139,24424085576,2016000,515
3143,24751180154,2016000,521
3147,24578912312,2016000,518
3151,24782305557,2016000,522
3155,24028313068,2016000,508
3159,24614388800,2016000,519
3163,24507680538,2016000,517
3167,25152844983,2016000,531
3171,24750906345,2016000,522
3175,24991394039,2016000,526
3179,24108474957,2016000,508
3183,25228953662,2016000,532
3187,24895674990,2016000,525
3191,25258678375,2016000,532
3195,25046562561,2016000,529
3199,24962903742,2016000,527
3203,24621433940,2016000,519
3207,24362979247,2016000,513
3211,24238790879,2016000,511
3215,24697973404,2016000,521
3219,24823741056,2016000,524
3223,24667374131,2016000,520
3227,24620486407,2016000,519
3231,24771951874,2016000,522
3235,25046207479,2016000,528
3239,24206960690,2016000,510
3243,24843085074,2016000,524
3247,24442633214,2016000,516
3251,24410676039,2016000,515
3255,25217571298,2016000,532
3259,25421480824,2016000,536
3263,25113611143,2016000,529
3267,24959620092,2016000,525
3271,24162687798,2016000,510
3275,24714702433,2016000,521
3279,24392335105,2016000,515
3283,24148455424,2016000,510
3287,25525004350,2016000,538
3291,24483295578,2016000,516
3295,24322647930,2016000,512
3299,25231657582,2016000,532
3303,24363043053,2016000,514
3307,24426839787,2016000,515
3311,24727116397,2016000,521
3315,24704004899,2016000,521
3319,25334863099,2016000,534
3323,24699870501,2016000,521
3327,24161499834,2016000,510
3331,24836900217,2016000,524
3335,25206138336,2016000,532
3339,24340998388,2016000,514
3343,24890226536,2016000,525
3347,24620854701,2016000,518
3351,24194682261,2016000,511
3355,25124582941,2016000,529
3359,24723423008,2016000,521
3363,25561352999,2016000,539
3367,25125221359,2016000,530
3371,24804307370,2016000,523
3375,25002166979,2016000,527
3379,25069168596,2016000,528
3383,24600420577,2016000,519
3387,24664407886,2016000,520
3391,24464122737,2016000,516
3395,24543237579,2016000,517
3399,24688237954,2016000,522
3403,24508731012,2016000,518
3407,24557801228,2016000,518
3411,24657792048,2016000,521
3415,24940958844,2016000,526
3419,24010191593,2016000,507
3423,24865205214,2016000,524
3427,24460927901,2016000,516
3431,24975663630,2016000,527
3435,24258388254,2016000,512
3439,25288935347,2016000,534
3443,26963520493,2016000,568
3447,24450780524,2016000,516
3451,24491399997,2016000,517
3455,24372893646,2016000,515
3459,24648615230,2016000,521
3463,24600300089,2016000,519
3467,24429379317,2016000,514
3471,24923482032,2016000,526
3475,25193349788,2016000,531
3479,25226690143,2016000,533
3483,25467307270,2016000,538
3487,24236033895,2016000,511
3491,24539225813,2016000,519
3495,24515325021,2016000,518
3499,24373888442,2016000,514
3503,24530307208,2016000,517
3507,25897655882,2016000,546
3511,25030143123,2016000,528
3515,24311874849,2016000,513
3519,25865189102,2016000,545
3523,24634751883,2016000,519
3527,25103486209,2016000,528
3531,25519593112,2016000,538
3535,25609924477,2016000,540
3539,26003632174,2016000,550
3543,24516063357,2016000,517
3547,24537727682,2016000,518
3551,25324091911,2016000,534
3555,24726303258,2016000,521
3559,24734910428,2016000,521
3563,24172918895,2016000,509
3567,25426775277,2016000,536
3571,24621778482,2016000,519
3575,25146400658,2016000,531
3579,24598499715,2016000,518
3583,24417983232,2016000,515
3587,24618133626,2016000,520
3591,24699126730,2016000,521
3595,24257806703,2016000,512
3599,24178811118,2016000,510
3603,24156348875,2016000,510
3607,24213671812,2016000,511
3611,24326741589,2016000,514
3615,25044351599,2016000,528
3619,24717339668,2016000,521
3623,24669720724,2016000,520
3627,24751475230,2016000,522
3631,24409037098,2016000,515
3635,25564561789,2016000,539
3639,24474174125,2016000,516
3643,24956373309,2016000,526
3647,24518179333,2016000,517
3651,24449969887,2016000,515
3655,24542079206,2016000,518
3659,24369249551,2016000,515
3663,25719234435,2016000,542
3667,24421688199,2016000,516
3671,25575356559,2016000,538
3675,24551023884,2016000,517
3679,24380327421,2016000,514
3683,24501238095,2016000,517
3687,25046164493,2016000,528
3691,26118285614,2016000,551
