Flow ID,Completion Time,ReceivedBytes,PacketsSent
1699,24255267683,2016000,511
1703,24785164520,2016000,523
1707,24615723100,2016000,520
1711,25627596395,2016000,541
1715,25380819469,2016000,535
1719,24367160371,2016000,513
1723,24786453575,2016000,523
1727,24396085594,2016000,514
1731,24849046051,2016000,523
1735,24991217761,2016000,526
1739,24983421645,2016000,527
1743,24447974668,2016000,515
1747,25817985882,2016000,544
1751,25765375482,2016000,543
1755,24470887497,2016000,516
1759,24773981022,2016000,523
1763,24979536197,2016000,526
1767,24888874691,2016000,525
1771,24620225715,2016000,520
1775,25325701039,2016000,535
1779,25111958503,2016000,529
1783,24767720035,2016000,522
1787,24691587889,2016000,522
1791,24523910849,2016000,517
1795,24539253353,2016000,518
1799,24945391680,2016000,526
1803,24185516049,2016000,510
1807,24756998675,2016000,522
1811,24274081531,2016000,512
1815,24823318998,2016000,524
1819,24800578742,2016000,523
1823,24816498619,2016000,524
1827,25286505742,2016000,534
1831,24197294792,2016000,510
1835,24904653987,2016000,526
1839,24601412525,2016000,519
1843,24854641667,2016000,524
1847,24716940829,2016000,521
1851,24852231760,2016000,524
1855,24745596701,2016000,521
1859,24296711658,2016000,512
1863,24872422195,2016000,525
1867,24691291008,2016000,521
1871,25043502182,2016000,528
1875,24648051139,2016000,519
1879,24427729607,2016000,516
1883,24540784259,2016000,518
1887,24678193835,2016000,521
1891,25592205339,2016000,540
1895,24678064604,2016000,520
1899,25804643561,2016000,544
1903,24932050242,2016000,526
1907,25412239909,2016000,537
1911,24928881430,2016000,526
1915,24516235765,2016000,517
1919,24859845094,2016000,525
1923,24542066280,2016000,517
1927,24309155648,2016000,512
1931,24911483641,2016000,525
1935,24337811706,2016000,514
1939,24433139043,2016000,516
1943,24760871245,2016000,523
1947,24650487763,2016000,519
1951,25642796107,2016000,541
1955,24595198054,2016000,518
1959,24708245125,2016000,521
1963,24890736258,2016000,525
1967,24827471483,2016000,524
1971,24433304548,2016000,515
1975,24935867918,2016000,526
1979,25484791031,2016000,538
1983,24741282673,2016000,522
1987,24319254685,2016000,512
1991,24315139194,2016000,512
1995,25839921736,2016000,544
1999,24137371504,2016000,509
2003,25177293179,2016000,531
2007,25006723195,2016000,527
2011,24234932237,2016000,512
2015,24629023470,2016000,519
2019,24474540154,2016000,516
2023,24206596946,2016000,511
2027,24368921630,2016000,513
2031,24343310522,2016000,513
2035,24551574919,2016000,518
2039,24384439347,2016000,515
2043,25343045064,2016000,534
2047,25027119709,2016000,527
2051,24668912185,2016000,521
2055,25140665373,2016000,529
2059,25271752719,2016000,532
2063,24482293742,2016000,517
2067,24227236490,2016000,511
2071,24574053344,2016000,518
2075,24006113342,2016000,506
2079,24313481765,2016000,514
2083,24102594933,2016000,509
2087,24909012509,2016000,525
2091,25409011719,2016000,536
2095,25316250682,2016000,533
2099,24637821716,2016000,520
2103,24797534486,2016000,523
2107,24520889351,2016000,517
2111,24406927655,2016000,513
2115,24951535988,2016000,527
2119,25163958485,2016000,531
2123,24789820213,2016000,524
2127,24146202338,2016000,509
2131,24710849172,2016000,521
2135,25034339233,2016000,528
2139,23983786601,2016000,507
2143,24648355539,2016000,520
2147,24915256830,2016000,526
2151,24434813621,2016000,515
2155,24528483585,2016000,517
2159,24357460676,2016000,514
2163,25479148019,2016000,537
2167,24778554531,2016000,523
2171,24289567156,2016000,512
2175,24122019238,2016000,509
2179,24850444014,2016000,523
2183,24841091639,2016000,525
2187,25042361914,2016000,529
2191,25183650423,2016000,530
2195,24568200330,2016000,519
2199,24634052660,2016000,519
2203,24894074041,2016000,524
2207,24637931123,2016000,520
2211,24135283083,2016000,509
2215,25267232548,2016000,532
2219,24687652883,2016000,520
2223,24145509199,2016000,509
2227,25388950665,2016000,535
2231,25354818033,2016000,534
2235,24290177426,2016000,513
2239,25122760997,2016000,529
2243,24364566892,2016000,515
2247,25255452669,2016000,533
2251,26073662053,2016000,550
2255,24125880721,2016000,509
2259,24096071012,2016000,508
2263,25381986558,2016000,536
2267,24085511724,2016000,508
2271,24451187217,2016000,516
2275,24595050488,2016000,519
2279,24238214569,2016000,511
2283,24836293030,2016000,523
2287,24463863678,2016000,516
2291,24491190150,2016000,517
2295,25253301972,2016000,532
2299,24437392229,2016000,515
2303,24594634168,2016000,519
2307,24339006808,2016000,514
2311,25952322573,2016000,548
2315,25189350446,2016000,532
2319,24983941288,2016000,526
2323,24335537602,2016000,514
2327,25168081331,2016000,530
2331,24166061416,2016000,510
2335,25438093287,2016000,536
2339,25017706663,2016000,528
2343,24395669781,2016000,514
2347,25195979828,2016000,532
2351,24767369531,2016000,522
2355,24652681376,2016000,519
2359,25798747434,2016000,544
2363,24663849842,2016000,520
2367,23999221406,2016000,506
2371,24411842843,2016000,516
2375,24259874171,2016000,511
2379,24586090926,2016000,519
2383,24240762379,2016000,512
2387,24234251683,2016000,511
2391,24667132661,2016000,521
2395,24532419594,2016000,517
2399,24072837247,2016000,507
2403,24876999711,2016000,526
2407,24404250519,2016000,516
2411,24188991473,2016000,510
2415,24703359783,2016000,521
2419,24948846877,2016000,525
2423,26810099614,2016000,566
2427,24436120524,2016000,514
2431,24956144988,2016000,527
2435,24913351305,2016000,525
2439,25085114586,2016000,529
2443,25419347289,2016000,536
2447,24746830307,2016000,521
2451,25594097129,2016000,539
2455,24140758032,2016000,510
2459,25635644663,2016000,540
2463,25533094490,2016000,539
2467,24807946175,2016000,523
2471,24599750920,2016000,519
2475,25112277292,2016000,530
2479,25793819572,2016000,543
2483,24747817703,2016000,522
2487,25047955630,2016000,528
2491,24604895055,2016000,520
2495,24422214062,2016000,516
2499,24224740460,2016000,511
2503,24714930076,2016000,522
2507,24534516851,2016000,518
2511,24437525569,2016000,515
2515,24420145165,2016000,515
2519,24710159304,2016000,521
2523,24554192827,2016000,519
2527,24392516449,2016000,515
2531,23960586053,2016000,505
2535,24616155267,2016000,520
2539,24616974396,2016000,518
2543,24434349310,2016000,516
2547,24996900576,2016000,527
2551,24052541584,2016000,507
2555,26529541757,2016000,559
2559,24642229207,2016000,521
2563,24889775106,2016000,525
2567,24408276362,2016000,516
2571,25266894112,2016000,533
2575,24169787846,2016000,510
2579,24609148497,2016000,518
2583,24940545195,2016000,527
2587,24301582995,2016000,513
2591,24618774306,2016000,520
2595,24957971932,2016000,526
2599,24984474013,2016000,527
2603,24606991848,2016000,519
2607,24269558235,2016000,512
2611,25368030987,2016000,535
2615,24842892682,2016000,524
2619,24921431044,2016000,526
2623,25261405852,2016000,533
2627,24712084388,2016000,521
2631,25439396509,2016000,537
2635,24664595250,2016000,521
2639,25518714504,2016000,538
2643,25841729680,2016000,545
2647,25774181464,2016000,544
2651,24297012707,2016000,513
2655,24471579822,2016000,515
2659,24507673324,2016000,517
2663,24212302798,2016000,511
2667,24741384639,2016000,521
2671,26325834085,2016000,556
2675,24542729293,2016000,518
2679,24182058169,2016000,510
2683,25116529415,2016000,530
2687,24653991588,2016000,521
2691,24626220119,2016000,520
2695,25162527583,2016000,531
2699,25870945876,2016000,545
2703,24505274532,2016000,517
2707,24832085132,2016000,523
2711,24167159898,2016000,510
2715,25007870400,2016000,527
2719,24414529493,2016000,515
2723,24639394852,2016000,519
2727,24582967745,2016000,518
2731,24181252036,2016000,510
2735,24934274454,2016000,526
2739,24566370040,2016000,517
2743,24086189934,2016000,509
2747,24130810435,2016000,509
2751,24504874592,2016000,517
2755,24138492312,2016000,509
2759,25575592995,2016000,539
2763,24241323433,2016000,512
2767,24832819283,2016000,523
2771,24650739623,2016000,521
2775,24085819615,2016000,508
2779,24622779763,2016000,519
2783,24142702250,2016000,509
2787,25514147020,2016000,537
2791,24801675554,2016000,524
2795,24860758654,2016000,524
2799,25205113744,2016000,532
2803,24911010583,2016000,525
2807,24416886529,2016000,515
2811,24405609944,2016000,514
2815,24555080232,2016000,518
2819,25077160135,2016000,529
2823,24638895890,2016000,520
2827,24348687311,2016000,514
2831,25385853087,2016000,535
2835,24271447951,2016000,512
2839,24697761610,2016000,522
2843,24337283982,2016000,514
2847,25055543440,2016000,528
2851,24224806047,2016000,511
2855,24801598723,2016000,523
2859,25329140076,2016000,534
2863,24176124399,2016000,510
2867,24493128030,2016000,517
2871,25178646878,2016000,531
2875,25059615323,2016000,528
2879,24973310270,2016000,525
2883,24168691206,2016000,510
2887,24378692238,2016000,514
2891,24456770991,2016000,516
2895,25385771567,2016000,536
2899,24878062007,2016000,525
2903,24663620150,2016000,520
2907,24282683739,2016000,512
2911,24491599301,2016000,516
2915,25420200067,2016000,536
2919,24354093332,2016000,514
2923,24566149674,2016000,518
2927,24536761328,2016000,517
2931,24942132382,2016000,526
2935,24716313673,2016000,521
2939,24604624458,2016000,518
2943,23920442757,2016000,505
2947,24898929010,2016000,525
2951,24336777644,2016000,514
2955,24436023266,2016000,516
2959,24473531631,2016000,516
2963,24093152891,2016000,508
2967,24081469595,2016000,508
2971,24419842201,2016000,516
2975,24299114942,2016000,512
2979,24602258251,2016000,519
2983,24259470607,2016000,511
2987,24668684349,2016000,521
2991,24491670319,2016000,516
2995,24409926661,2016000,514
2999,24436259183,2016000,515
3003,24235883147,2016000,511
3007,24687804902,2016000,521
3011,25060980362,2016000,529
3015,24428090022,2016000,515
3019,23962883530,2016000,506
3023,24298322296,2016000,513
3027,25332682462,2016000,535
3031,24291472512,2016000,513
3035,24270494616,2016000,512
3039,24002008809,2016000,507
3043,24229355164,2016000,511
3047,24307721284,2016000,513
3051,24469979161,2016000,516
3055,25388851746,2016000,537
3059,24132567375,2016000,509
3063,24231452315,2016000,512
3067,24331519266,2016000,514
3071,24141630262,2016000,509
3075,24304628491,2016000,513
3079,24590012912,2016000,519
3083,24202757052,2016000,510
3087,24681961212,2016000,521
3091,25211508787,2016000,532
3095,24397908733,2016000,515
3099,24879558330,2016000,525
3103,24307931048,2016000,513
3107,24355354037,2016000,513
3111,24655778669,2016000,520
3115,24266697805,2016000,512
3119,24189980112,2016000,511
3123,24483963218,2016000,516
3127,24682063923,2016000,520
3131,25859561662,2016000,545
3135,24712667581,2016000,522
3139,24310860235,2016000,512
3143,25254648712,2016000,532
3147,24627490934,2016000,519
3151,24728805693,2016000,522
3155,24916139596,2016000,526
3159,24733581257,2016000,521
3163,25191816418,2016000,532
3167,24641609758,2016000,520
3171,25639116221,2016000,541
3175,25598965132,2016000,541
3179,25067844038,2016000,529
3183,25470376768,2016000,538
3187,24606269125,2016000,519
3191,24586111916,2016000,517
3195,24648409068,2016000,520
3199,24675568819,2016000,520
3203,24537998606,2016000,518
3207,25054811600,2016000,527
3211,25429873373,2016000,535
3215,24724670121,2016000,522
3219,25061353453,2016000,528
3223,24276476264,2016000,512
3227,24541135328,2016000,518
3231,25252672671,2016000,534
3235,25901632179,2016000,546
3239,25003534533,2016000,528
3243,24460691850,2016000,516
3247,25907940616,2016000,546
3251,24313376142,2016000,513
3255,23945291576,2016000,505
3259,24217258046,2016000,512
3263,24409511987,2016000,514
3267,24356489934,2016000,514
3271,24065374768,2016000,508
3275,25525281057,2016000,538
3279,24204738899,2016000,510
3283,24574368566,2016000,518
3287,24613490350,2016000,519
3291,24652204889,2016000,520
3295,25246690579,2016000,533
3299,24209567397,2016000,511
3303,24757226011,2016000,522
3307,24594310950,2016000,519
3311,24729756823,2016000,521
3315,24680856777,2016000,523
3319,25010171286,2016000,528
3323,24776884258,2016000,522
3327,24419081889,2016000,514
3331,25967638672,2016000,548
3335,25551990235,2016000,539
3339,25436114213,2016000,536
3343,24893988082,2016000,525
3347,25219789583,2016000,532
3351,24313459002,2016000,513
3355,24942679886,2016000,526
3359,25768231195,2016000,544
3363,24397568509,2016000,514
3367,25225030886,2016000,532
3371,25713691458,2016000,542
3375,24157722175,2016000,510
3379,25033657846,2016000,528
3383,24196434601,2016000,509
3387,24363706406,2016000,514
3391,25220630399,2016000,531
3395,24157371554,2016000,509
3399,24248660592,2016000,511
3403,25579735699,2016000,539
3407,24792673932,2016000,523
3411,25279885358,2016000,534
3415,24913204903,2016000,526
3419,25956235525,2016000,546
3423,24598896912,2016000,519
3427,24962271792,2016000,527
3431,25239979764,2016000,532
3435,24359580996,2016000,513
3439,24342867012,2016000,514
3443,24833572968,2016000,525
3447,24644681630,2016000,519
3451,24331062973,2016000,513
3455,24678434208,2016000,520
3459,24749485444,2016000,522
3463,24328642935,2016000,513
3467,25728730935,2016000,543
3471,24384414828,2016000,514
3475,24490234688,2016000,516
3479,25715121683,2016000,543
3483,24533919952,2016000,517
3487,25435261104,2016000,537
3491,26261131461,2016000,554
3495,24770946117,2016000,522
3499,24161965170,2016000,509
3503,24299253125,2016000,513
3507,24699478896,2016000,521
3511,24994477320,2016000,528
3515,24079437281,2016000,508
3519,24674188406,2016000,520
3523,24088957589,2016000,508
3527,24832276658,2016000,524
3531,24473244892,2016000,517
3535,25042793192,2016000,528
3539,24230324111,2016000,512
3543,24776869151,2016000,523
3547,24430750359,2016000,515
3551,24619532255,2016000,519
3555,25231745688,2016000,532
3559,24165034770,2016000,510
3563,24524449455,2016000,519
3567,25455060304,2016000,536
3571,24362039720,2016000,516
3575,24504117325,2016000,517
3579,24882538681,2016000,524
3583,24683463756,2016000,521
3587,25000520105,2016000,528
3591,25679558595,2016000,542
3595,24771776882,2016000,522
3599,24536362273,2016000,517
3603,24633852316,2016000,519
3607,24704696885,2016000,522
3611,24866560977,2016000,525
3615,25261157931,2016000,532
3619,25096697028,2016000,530
3623,24683497016,2016000,521
3627,24781053628,2016000,522
3631,24592580302,2016000,518
3635,24330220998,2016000,514
3639,24987013812,2016000,527
3643,25145611648,2016000,530
3647,25589157382,2016000,539
3651,24061583932,2016000,508
3655,25099195208,2016000,529
3659,24244793148,2016000,512
3663,24129043061,2016000,509
3667,24315757766,2016000,513
3671,24684785450,2016000,521
3675,25781732158,2016000,543
3679,25238715829,2016000,533
3683,25196428772,2016000,532
3687,24042494493,2016000,507
3691,24569540011,2016000,518
3695,24830196095,2016000,525
3699,24799639657,2016000,523
3703,24143952708,2016000,509
3707,25228166552,2016000,533
3711,24181133147,2016000,511
3715,24744755610,2016000,523
3719,24096621157,2016000,508
3723,24470507214,2016000,516
3727,24799877517,2016000,522
3731,25504264820,2016000,538
3735,24905603215,2016000,525
3739,25085005564,2016000,528
3743,24263030526,2016000,512
3747,24439578642,2016000,515
3751,24965351134,2016000,525
3755,25004050112,2016000,527
3759,23967931367,2016000,506
3763,24561371073,2016000,519
3767,24587170450,2016000,519
3771,24850659425,2016000,525
3775,25195008792,2016000,531
3779,25531334312,2016000,539
3783,24808050354,2016000,524
3787,24352874524,2016000,514
3791,24994801784,2016000,527
3795,24894433805,2016000,525
3799,25127313460,2016000,530
3803,25078213826,2016000,529
3807,24491487460,2016000,517
3811,25714617532,2016000,543
3815,24462130948,2016000,516
3819,25054328152,2016000,528
3823,25606265044,2016000,540
3827,24658425073,2016000,520
3831,25251973384,2016000,533
3835,24541123881,2016000,518
3839,25078376705,2016000,529
3843,24513384311,2016000,518
3847,25006578028,2016000,527
3851,24814418191,2016000,523
3855,24432105224,2016000,515
3859,24811767885,2016000,525
3863,25127930544,2016000,530
3867,24673633620,2016000,521
3871,25664512793,2016000,541
3875,25040029128,2016000,528
3879,25057811241,2016000,529
3883,24487635782,2016000,517
3887,24526403825,2016000,518
3891,24779711280,2016000,523
3895,24764766200,2016000,522
3899,25899737621,2016000,546
3903,24919341722,2016000,526
3907,24887374580,2016000,525
3911,24758712917,2016000,522
3915,25761171987,2016000,543
3919,24494884510,2016000,517
3923,26298384128,2016000,554
3927,24799682968,2016000,523
3931,25371369083,2016000,535
3935,24267351894,2016000,512
3939,25689065925,2016000,542
3943,25583074151,2016000,539
3947,25011482733,2016000,528
3951,26178905481,2016000,552
3955,24889138065,2016000,525
3959,24469022772,2016000,516
3963,24598822949,2016000,518
3967,24906217396,2016000,524
3971,25605137021,2016000,539
3975,24390779980,2016000,515
3979,24916125850,2016000,526
3983,25782788860,2016000,544
3987,24412211519,2016000,515
3991,25205151742,2016000,531
3995,24791803715,2016000,523
3999,24357941351,2016000,514
4003,24801336095,2016000,523
4007,24203840410,2016000,512
4011,24987482996,2016000,527
4015,24680321744,2016000,520
4019,24437339721,2016000,515
4023,25059524456,2016000,529
4027,25574909334,2016000,539
4031,24195347965,2016000,511
4035,25257291527,2016000,532
4039,24705117334,2016000,521
4043,24766311212,2016000,523
4047,25135627126,2016000,529
4051,24503827013,2016000,517
4055,25434667462,2016000,537
4059,24966824911,2016000,527
4063,25373063507,2016000,535
4067,25195247209,2016000,531
