Flow ID,Completion Time,ReceivedBytes,PacketsSent
3023,24730577517,2016000,522
3027,24578232283,2016000,518
3031,24344036289,2016000,512
3035,24596740811,2016000,519
3039,24272859611,2016000,512
3043,24537018701,2016000,517
3047,24778041663,2016000,522
3051,24083397918,2016000,508
3055,24421676529,2016000,514
3059,24175341730,2016000,511
3063,24280348398,2016000,512
3067,24635410930,2016000,520
3071,25591841998,2016000,539
3075,24041533748,2016000,508
3079,24296199884,2016000,513
3083,24496913324,2016000,517
3087,24394831802,2016000,515
3091,25288051664,2016000,533
3095,24797436719,2016000,522
3099,24749124838,2016000,523
3103,24438988978,2016000,515
3107,24841907861,2016000,524
3111,24746659967,2016000,523
3115,24813057245,2016000,522
3119,24627066727,2016000,520
3123,25147351467,2016000,530
3127,24627573443,2016000,521
3131,24902008677,2016000,525
3135,25168499086,2016000,531
3139,24688922113,2016000,521
3143,24477219150,2016000,516
3147,24560789681,2016000,517
3151,24281446169,2016000,512
3155,24600698072,2016000,520
3159,24914589456,2016000,526
3163,24341076069,2016000,513
3167,24856352981,2016000,525
3171,24429417696,2016000,516
3175,25642610135,2016000,540
3179,25304544143,2016000,534
3183,24666916648,2016000,520
3187,24317693958,2016000,513
3191,24526220652,2016000,517
3195,24483583972,2016000,516
3199,24517750527,2016000,517
3203,25431046683,2016000,536
3207,24703695420,2016000,520
3211,24883627324,2016000,525
3215,25501383453,2016000,537
3219,24568719141,2016000,518
3223,24363339191,2016000,514
3227,25422041491,2016000,535
3231,25335249764,2016000,534
3235,24549691598,2016000,518
3239,24386323476,2016000,515
3243,24951667393,2016000,527
3247,24335346445,2016000,513
3251,24579787627,2016000,518
3255,24197240507,2016000,510
3259,24343953269,2016000,514
3263,26035900246,2016000,550
3267,24087074117,2016000,508
3271,24148093998,2016000,510
3275,25017828991,2016000,528
3279,24952352802,2016000,526
3283,24615067221,2016000,519
3287,24348008553,2016000,514
3291,26033570369,2016000,548
3295,24789158952,2016000,523
3299,24947377880,2016000,526
3303,24374879813,2016000,513
3307,24437248576,2016000,516
3311,25108327748,2016000,530
3315,26199469889,2016000,551
3319,25869795706,2016000,546
3323,24836845252,2016000,523
3327,24019100970,2016000,507
3331,25694432986,2016000,542
3335,24895332943,2016000,526
3339,25158718570,2016000,531
3343,25034730848,2016000,528
3347,25146874791,2016000,530
3351,25098296913,2016000,530
3355,26205967901,2016000,552
3359,24703827565,2016000,521
3363,25471070411,2016000,538
3367,24417581079,2016000,516
3371,24942249274,2016000,526
3375,25240445946,2016000,533
3379,23883662085,2016000,505
3383,24786556681,2016000,523
3387,24706347036,2016000,521
3391,25242387958,2016000,533
3395,24973496822,2016000,526
3399,24472948948,2016000,516
3403,25678563662,2016000,540
3407,25191471202,2016000,531
3411,24494198161,2016000,516
3415,25351739325,2016000,535
3419,25328190969,2016000,535
3423,25131735908,2016000,530
3427,24642223771,2016000,520
3431,24955830571,2016000,526
3435,24606017366,2016000,518
3439,25602518718,2016000,540
3443,24810876229,2016000,523
3447,24513818443,2016000,517
3451,24617168371,2016000,519
3455,24945854755,2016000,526
3459,24614726378,2016000,519
3463,25586973956,2016000,539
3467,25363811673,2016000,535
3471,24370965745,2016000,514
3475,24760947481,2016000,520
3479,24789946076,2016000,521
3483,25140844185,2016000,530
3487,25522228753,2016000,539
3491,24303415555,2016000,513
3495,24262465543,2016000,512
3499,23948561443,2016000,505
3503,24112993374,2016000,509
3507,24305885398,2016000,512
3511,25290520865,2016000,532
3515,24820235716,2016000,525
3519,25341132679,2016000,534
3523,24785397791,2016000,523
3527,24881185537,2016000,525
3531,24516923690,2016000,518
3535,24460758934,2016000,515
3539,24774812325,2016000,523
3543,24789853937,2016000,522
3547,24900255187,2016000,526
3551,24563821671,2016000,518
3555,24236997598,2016000,512
3559,24666113204,2016000,520
3563,24629079026,2016000,519
3567,27192850992,2016000,574
3571,24942399839,2016000,525
3575,24622457747,2016000,520
3579,24341675620,2016000,513
3583,24441059621,2016000,516
3587,25532424782,2016000,539
3591,25023111947,2016000,527
3595,24262576350,2016000,512
3599,24840588733,2016000,523
3603,24303077219,2016000,513
3607,24071558582,2016000,508
3611,25004791407,2016000,527
3615,24984214747,2016000,525
3619,24636681273,2016000,520
3623,25174713169,2016000,531
3627,25096618359,2016000,529
3631,24370819508,2016000,514
3635,24592460556,2016000,519
3639,24418913956,2016000,515
3643,24908095497,2016000,525
3647,25234544985,2016000,532
3651,25260992652,2016000,533
3655,24839785856,2016000,524
3659,24840539226,2016000,524
3663,24226309303,2016000,512
3667,24766517066,2016000,521
3671,24294355265,2016000,513
3675,26999351172,2016000,569
3679,25354885612,2016000,535
3683,24878694480,2016000,524
3687,25028330715,2016000,527
3691,24475725628,2016000,515
3695,24197510464,2016000,512
3699,24754563983,2016000,522
3703,25125386165,2016000,530
3707,24310647023,2016000,513
3711,24761776324,2016000,522
3715,24918603320,2016000,526
3719,24371446844,2016000,514
3723,25860341398,2016000,545
3727,24875133092,2016000,525
3731,24564683724,2016000,518
3735,24603278904,2016000,519
3739,24588506415,2016000,520
3743,24451972646,2016000,517
3747,25141597780,2016000,530
3751,25105554844,2016000,530
3755,26462429793,2016000,558
3759,23994825912,2016000,507
3763,24570931764,2016000,518
3767,24867998052,2016000,525
3771,24912754778,2016000,525
3775,24645834029,2016000,519
3779,24735919872,2016000,522
3783,24281439810,2016000,512
3787,24990237841,2016000,526
3791,24854592790,2016000,524
3795,25177685521,2016000,531
3799,24754194469,2016000,522
3803,25215505455,2016000,532
3807,24385154941,2016000,514
3811,24970674562,2016000,527
3815,24780575528,2016000,523
3819,25473394622,2016000,537
3823,25429578989,2016000,537
3827,24417809908,2016000,514
3831,24486282230,2016000,516
3835,25051524627,2016000,529
3839,24699032077,2016000,520
3843,24300693627,2016000,513
3847,25086762191,2016000,530
3851,25795563494,2016000,544
3855,25385055024,2016000,536
3859,24235940826,2016000,511
3863,24330253721,2016000,513
3867,25703177793,2016000,542
3871,24374168439,2016000,514
3875,24150545318,2016000,510
3879,25608361079,2016000,540
3883,24338148746,2016000,514
3887,24454452688,2016000,515
3891,24775415600,2016000,521
3895,25666068425,2016000,541
3899,24156827654,2016000,510
3903,25016026673,2016000,527
3907,24576633794,2016000,518
3911,24296487811,2016000,512
3915,24160273698,2016000,510
3919,24816025258,2016000,522
3923,24691756254,2016000,520
3927,24589055603,2016000,519
3931,25399462703,2016000,536
3935,24137274609,2016000,509
3939,24526556860,2016000,518
3943,24649757169,2016000,520
3947,25741586050,2016000,543
3951,24490738508,2016000,516
3955,24694670011,2016000,521
3959,25285706992,2016000,532
3963,24683526113,2016000,520
3967,25848840894,2016000,544
3971,24719787299,2016000,521
3975,25425964942,2016000,537
3979,25827190401,2016000,545
3983,24356768024,2016000,514
3987,24299351983,2016000,512
3991,24698201783,2016000,520
3995,24414970301,2016000,514
3999,24673389672,2016000,520
4003,25452523012,2016000,536
4007,25293680018,2016000,533
4011,24337649345,2016000,514
4015,25519559382,2016000,538
4019,24651202700,2016000,519
4023,24499857068,2016000,517
4027,24243821965,2016000,512
4031,24438457882,2016000,516
4035,24174515851,2016000,510
4039,25625223698,2016000,540
4043,24763290836,2016000,522
4047,25173153896,2016000,531
4051,24882714661,2016000,524
4055,25008800009,2016000,527
4059,24989807004,2016000,527
4063,24974512522,2016000,526
4067,25838478142,2016000,545
4071,24617072884,2016000,521
4075,24214777036,2016000,511
4079,24404292934,2016000,515
4083,24797336184,2016000,523
4087,24233003406,2016000,512
4091,24297135907,2016000,512
4095,24483064205,2016000,516
4099,25234613252,2016000,532
4103,24227554774,2016000,511
4107,24718521808,2016000,522
4111,25405753695,2016000,535
4115,24325807495,2016000,514
4119,24377562797,2016000,514
4123,24532203145,2016000,518
4127,25145907666,2016000,530
4131,24814453212,2016000,524
4135,24697915709,2016000,521
4139,24522238118,2016000,518
4143,24513711475,2016000,516
4147,24246973355,2016000,512
4151,24947890981,2016000,527
4155,24102421908,2016000,508
4159,24939183244,2016000,526
4163,24387858162,2016000,514
4167,24639125071,2016000,520
4171,24842551793,2016000,525
4175,24863401363,2016000,524
4179,24587102888,2016000,519
4183,24915124091,2016000,525
4187,24550991160,2016000,517
4191,24312597573,2016000,512
4195,24551312433,2016000,517
4199,25058422531,2016000,529
4203,24783499846,2016000,522
4207,24952206961,2016000,526
4211,24837739604,2016000,524
4215,24698920463,2016000,520
4219,24798918483,2016000,523
4223,24357930037,2016000,513
4227,25344433222,2016000,535
4231,25052445499,2016000,528
4235,24713326504,2016000,520
4239,23949569535,2016000,505
4243,24745854888,2016000,522
4247,25266910287,2016000,533
4251,24368225906,2016000,514
4255,24685429198,2016000,522
4259,25294931197,2016000,533
4263,24367397824,2016000,514
4267,24389148991,2016000,515
4271,25470061932,2016000,537
4275,24853273335,2016000,524
4279,25394895771,2016000,534
4283,24705789311,2016000,522
4287,24284185574,2016000,513
4291,24624587523,2016000,519
4295,25053809115,2016000,529
4299,24231348358,2016000,511
4303,25267054487,2016000,533
4307,24900285059,2016000,526
4311,24610501024,2016000,519
4315,24336223414,2016000,514
4319,24616480070,2016000,519
4323,25174187553,2016000,532
4327,24730762968,2016000,521
4331,24621361787,2016000,520
4335,24802926196,2016000,523
4339,25076327740,2016000,529
4343,24593701895,2016000,519
4347,25516943288,2016000,537
4351,25145101419,2016000,530
4355,25048931200,2016000,527
4359,25605986182,2016000,539
4363,25689318319,2016000,542
4367,24562231112,2016000,519
4371,24738919263,2016000,522
4375,26031786183,2016000,550
4379,25101132916,2016000,529
4383,24939630766,2016000,526
4387,25196743946,2016000,532
4391,24472686907,2016000,516
4395,25000336309,2016000,528
4399,24425592989,2016000,515
4403,24308074297,2016000,513
4407,24568602209,2016000,519
4411,24573791428,2016000,518
4415,24217977396,2016000,511
4419,24396191317,2016000,514
4423,24560827722,2016000,517
4427,24085052060,2016000,508
4431,24471305921,2016000,516
4435,26646983657,2016000,562
4439,24756178144,2016000,522
4443,25081938688,2016000,530
4447,24674746236,2016000,520
4451,24346574368,2016000,513
4455,24518345156,2016000,517
4459,25088483426,2016000,530
4463,24711007469,2016000,522
4467,25071984302,2016000,528
4471,24878014544,2016000,524
4475,25092488537,2016000,529
4479,25514004304,2016000,539
4483,25219450996,2016000,531
4487,24775416536,2016000,523
4491,25060997918,2016000,529
4495,25084616426,2016000,530
4499,24358480779,2016000,514
4503,24518881083,2016000,517
4507,25020854593,2016000,527
4511,24955771483,2016000,526
4515,25039164050,2016000,529
4519,25058630880,2016000,528
4523,25397378726,2016000,536
4527,25217679213,2016000,531
4531,25074233916,2016000,528
4535,25320375278,2016000,535
4539,24727968678,2016000,521
4543,24882381770,2016000,526
4547,24573607932,2016000,519
4551,24886957968,2016000,525
4555,24978777001,2016000,527
4559,25668316056,2016000,541
4563,24334698728,2016000,513
4567,24887524115,2016000,525
4571,24726593074,2016000,521
4575,24127757123,2016000,508
4579,25118671980,2016000,530
4583,24696458103,2016000,521
4587,24671461868,2016000,520
4591,25258341750,2016000,533
4595,25222851241,2016000,532
4599,24794521919,2016000,523
4603,24584976824,2016000,518
4607,25239803767,2016000,532
4611,24346453075,2016000,513
4615,26368601364,2016000,556
4619,25115193904,2016000,531
4623,24786198876,2016000,522
4627,24218642574,2016000,512
4631,25381220957,2016000,536
4635,24280528637,2016000,512
4639,25403688308,2016000,536
4643,25693232767,2016000,542
4647,24640559027,2016000,520
4651,24337439898,2016000,513
4655,24264984959,2016000,512
4659,25100085818,2016000,530
4663,24442163712,2016000,516
4667,24800468216,2016000,523
4671,25161921388,2016000,530
4675,24797340160,2016000,524
4679,25077039734,2016000,529
4683,24473768474,2016000,516
4687,24206678918,2016000,511
4691,24280780267,2016000,511
4695,24652274240,2016000,520
4699,24558787905,2016000,518
4703,24938739920,2016000,527
4707,24360813423,2016000,514
4711,24679329314,2016000,521
4715,24570784427,2016000,517
4719,24186463771,2016000,511
4723,24827716649,2016000,523
4727,24195578914,2016000,510
4731,26074992153,2016000,550
4735,24353150643,2016000,514
4739,24927296788,2016000,526
4743,25465346091,2016000,537
4747,27232530730,2016000,575
4751,25188324476,2016000,531
4755,24356547157,2016000,514
4759,24265973370,2016000,512
4763,25071134330,2016000,530
4767,25232957856,2016000,534
4771,24761013916,2016000,523
4775,24524324317,2016000,517
4779,25674801417,2016000,542
4783,26348402870,2016000,555
4787,24314864752,2016000,512
4791,24488837623,2016000,516
4795,26246683752,2016000,553
4799,24533112156,2016000,519
4803,24601721944,2016000,519
4807,25036228946,2016000,528
4811,24249711216,2016000,512
4815,25791535027,2016000,543
4819,26767436032,2016000,565
4823,24303143519,2016000,513
4827,23927351291,2016000,505
4831,25032067661,2016000,528
4835,24282689186,2016000,513
4839,24814606077,2016000,523
4843,25883307359,2016000,545
4847,26035954255,2016000,549
4851,24404255190,2016000,515
4855,25007869938,2016000,527
4859,27664509717,2016000,583
4863,24655688188,2016000,520
4867,25158702514,2016000,531
4871,24863916024,2016000,525
4875,24916532131,2016000,525
4879,24641228373,2016000,519
4883,26841482193,2016000,566
4887,25697857288,2016000,542
4891,25625963373,2016000,541
4895,26807751012,2016000,565
4899,24471245723,2016000,516
4903,24240919426,2016000,511
4907,25173052349,2016000,531
4911,24640287718,2016000,520
4915,24633197392,2016000,519
4919,24970376759,2016000,527
4923,24317093391,2016000,514
4927,24328719388,2016000,513
4931,24203934777,2016000,511
4935,25219530721,2016000,533
4939,24617369849,2016000,518
4943,24572623663,2016000,518
4947,24855760973,2016000,524
4951,25202422728,2016000,532
4955,26195473768,2016000,553
4959,24561343594,2016000,517
4963,24225898535,2016000,511
4967,27568365610,2016000,581
4971,27606397939,2016000,583
4975,24027996783,2016000,507
4979,24973843823,2016000,526
4983,25315609439,2016000,534
4987,24521386350,2016000,517
4991,24342366598,2016000,513
4995,24632312523,2016000,519
4999,24520522323,2016000,517
5003,24634007800,2016000,519
5007,24221185390,2016000,510
5011,24271182371,2016000,513
5015,26001659675,2016000,549
5019,24492475463,2016000,518
5023,26017444383,2016000,548
5027,24447216297,2016000,516
5031,24629451429,2016000,520
5035,25353379974,2016000,533
5039,25551329149,2016000,538
5043,27062589096,2016000,570
5047,26735297164,2016000,564
5051,27401678129,2016000,577
5055,24327537203,2016000,513
5059,24608221564,2016000,519
5063,27009538772,2016000,568
5067,27177123678,2016000,573
5071,24532147735,2016000,518
5075,25246877388,2016000,532
5079,24625651267,2016000,519
5083,24765289690,2016000,522
5087,27223894668,2016000,574
5091,24806514438,2016000,524
5095,24751635714,2016000,521
5099,25239193632,2016000,532
5103,27604106856,2016000,583
5107,24882005453,2016000,524
5111,24760137224,2016000,523
5115,24521545319,2016000,517
5119,26956550563,2016000,568
5123,24213250280,2016000,511
5127,24467481811,2016000,516
5131,24532560993,2016000,517
5135,24133618872,2016000,510
5139,25792871799,2016000,545
5143,24935322758,2016000,526
5147,26901102265,2016000,566
5151,24481609228,2016000,517
5155,25768269841,2016000,544
5159,24116951726,2016000,509
5163,24428333480,2016000,516
5167,27890128946,2016000,588
5171,24725738787,2016000,522
5175,25083195196,2016000,529
5179,24283816908,2016000,513
5183,24864799068,2016000,525
5187,24671387563,2016000,521
5191,24565448708,2016000,519
5195,24764328929,2016000,522
5199,24415220601,2016000,516
5203,24153568102,2016000,509
5207,24546986192,2016000,517
5211,24422743161,2016000,515
5215,24370579394,2016000,514
5219,25400272239,2016000,536
5223,26041110622,2016000,549
5227,24687767976,2016000,520
5231,24167541420,2016000,510
5235,25230633996,2016000,532
5239,24712159121,2016000,520
5243,26708891479,2016000,564
5247,24594653486,2016000,519
5251,25067181881,2016000,529
5255,24857353913,2016000,525
5259,24308013053,2016000,513
5263,24551673650,2016000,518
5267,24362856469,2016000,514
5271,24989407034,2016000,528
5275,24326947909,2016000,514
5279,25590704491,2016000,540
5283,24588239628,2016000,519
5287,24556437274,2016000,518
5291,24885705451,2016000,526
5295,24215600468,2016000,511
5299,24085942950,2016000,509
5303,24461064708,2016000,516
5307,24653861775,2016000,521
5311,24591141731,2016000,519
5315,24580396020,2016000,518
5319,24778634200,2016000,523
5323,24778156078,2016000,523
5327,24197582797,2016000,509
5331,24947315282,2016000,526
5335,24826401161,2016000,523
5339,23982249061,2016000,507
5343,24489937341,2016000,517
5347,25259293377,2016000,532
5351,24399544108,2016000,515
5355,24686191944,2016000,521
5359,24275365945,2016000,512
5363,25953327713,2016000,547
5367,24547393105,2016000,519
5371,25027369931,2016000,527
5375,24839640122,2016000,524
5379,24865502291,2016000,524
5383,24434909314,2016000,516
5387,24533791003,2016000,517
5391,25622684266,2016000,541
5395,26368839179,2016000,556
5399,24294563131,2016000,513
5403,25083021942,2016000,529
5407,24972804642,2016000,527
5411,25178648336,2016000,531
5415,24866557838,2016000,525
5419,24357278398,2016000,514
5423,25699970534,2016000,542
5427,24868695138,2016000,525
5431,24610335937,2016000,519
5435,24840003902,2016000,524
5439,24830415051,2016000,523
5443,24172636459,2016000,509
5447,24236646353,2016000,512
5451,24231533012,2016000,511
5455,24860731833,2016000,524
5459,25083317924,2016000,529
5463,24775808593,2016000,521
5467,24143436198,2016000,509
5471,24075256163,2016000,508
5475,24486393825,2016000,516
5479,24610651659,2016000,519
5483,25182447332,2016000,532
5487,25191835945,2016000,531
5491,24580998435,2016000,519
5495,24671124728,2016000,521
5499,24362906070,2016000,515
5503,24766543023,2016000,522
5507,24493788431,2016000,517
5511,25619981205,2016000,540
5515,25095295248,2016000,528
5519,24854216553,2016000,525
5523,24282894707,2016000,513
5527,25853741750,2016000,545
5531,24360220614,2016000,514
5535,24863194854,2016000,524
5539,24922612176,2016000,526
5543,25098679749,2016000,529
5547,25144842982,2016000,530
5551,25553663831,2016000,539
5555,24593079493,2016000,520
5559,24415546347,2016000,515
5563,25029884820,2016000,528
5567,25683202209,2016000,542
5571,25082977497,2016000,528
5575,24635342599,2016000,519
5579,24193926229,2016000,510
5583,25802736297,2016000,544
5587,25048426738,2016000,529
5591,25336264300,2016000,534
5595,25026356982,2016000,527
5599,25594268521,2016000,539
5603,25388668985,2016000,536
5607,25464216250,2016000,538
5611,25366569636,2016000,535
5615,24648282566,2016000,519
5619,25371616698,2016000,535
5623,24546997975,2016000,518
5627,24636789898,2016000,520
5631,24418236341,2016000,516
5635,24603555876,2016000,518
5639,24425788365,2016000,514
5643,24609057643,2016000,518
5647,24321529160,2016000,512
5651,24505640584,2016000,517
5655,24581528744,2016000,520
5659,24757412754,2016000,521
5663,24145715963,2016000,509
5667,24761005000,2016000,523
5671,24221043383,2016000,511
5675,24567611637,2016000,518
