Flow ID,Completion Time,ReceivedBytes,PacketsSent
1699,24422303273,2016000,516
1703,25902953945,2016000,547
1707,24429614970,2016000,515
1711,24835174686,2016000,524
1715,26117205808,2016000,551
1719,25052193767,2016000,529
1723,24679951393,2016000,520
1727,24563788138,2016000,518
1731,25372751228,2016000,534
1735,24660346147,2016000,519
1739,25510234745,2016000,539
1743,25082552144,2016000,529
1747,25625897269,2016000,540
1751,24514064458,2016000,517
1755,24403105587,2016000,515
1759,24946242434,2016000,526
1763,24251679532,2016000,512
1767,24123216673,2016000,509
1771,24632409394,2016000,519
1775,24249460549,2016000,511
1779,25200166671,2016000,532
1783,24464410725,2016000,517
1787,24137991806,2016000,509
1791,24821619610,2016000,524
1795,24212153137,2016000,510
1799,24963904772,2016000,528
1803,24481316304,2016000,516
1807,25081357856,2016000,529
1811,24589934839,2016000,520
1815,24829373061,2016000,524
1819,24537774234,2016000,517
1823,24299496295,2016000,513
1827,24868678432,2016000,524
1831,25553010233,2016000,538
1835,26054162875,2016000,549
1839,24399055319,2016000,515
1843,25073207036,2016000,529
1847,24743474354,2016000,521
1851,25024152561,2016000,527
1855,24645941037,2016000,520
1859,25983507106,2016000,547
1863,24698718730,2016000,521
1867,24997816167,2016000,527
1871,24721614359,2016000,521
1875,25203573108,2016000,531
1879,25260585109,2016000,532
1883,24277787880,2016000,512
1887,25518469007,2016000,538
1891,24899307295,2016000,525
1895,24319245029,2016000,513
1899,25445776319,2016000,536
1903,24842708246,2016000,524
1907,24994722385,2016000,527
1911,24421516342,2016000,515
1915,24754507219,2016000,522
1919,24877713574,2016000,526
1923,24474671063,2016000,516
1927,25098516645,2016000,530
1931,24924278794,2016000,526
1935,25714369455,2016000,542
1939,25131790684,2016000,530
1943,25289366615,2016000,533
1947,24758532713,2016000,521
1951,24150930039,2016000,509
1955,24829825470,2016000,524
1959,26070615549,2016000,550
1963,25709190610,2016000,542
1967,24372779648,2016000,514
1971,24358321894,2016000,513
1975,25594093730,2016000,540
1979,25035686157,2016000,529
1983,24313136126,2016000,513
1987,24664610700,2016000,520
1991,24899716441,2016000,525
1995,24451435462,2016000,515
1999,24821087153,2016000,523
2003,25158443072,2016000,530
2007,25241289747,2016000,532
2011,24711384018,2016000,522
2015,25604357279,2016000,539
2019,25489098417,2016000,538
2023,24470687049,2016000,517
2027,25356712996,2016000,534
2031,24955715513,2016000,526
2035,24720038786,2016000,522
2039,25046432293,2016000,529
2043,24727540351,2016000,521
2047,24565668801,2016000,518
2051,24628195592,2016000,519
2055,25057165996,2016000,528
2059,25583471245,2016000,539
2063,24628643293,2016000,519
2067,24175958527,2016000,510
2071,24162955688,2016000,510
2075,24601656252,2016000,518
2079,25766464237,2016000,543
2083,24812422153,2016000,523
2087,25427243245,2016000,536
2091,24254809131,2016000,512
2095,25490501724,2016000,537
2099,24584777862,2016000,519
2103,25546975694,2016000,539
2107,25788850615,2016000,544
2111,24661247817,2016000,520
2115,24898583046,2016000,526
2119,25204223832,2016000,532
2123,24221896121,2016000,511
2127,25182001113,2016000,530
2131,24921537257,2016000,526
2135,24585421016,2016000,518
2139,24104042047,2016000,508
2143,24521758953,2016000,517
2147,24557321892,2016000,518
2151,25491121714,2016000,538
2155,24474855468,2016000,517
2159,24464178474,2016000,516
2163,24746325113,2016000,521
2167,24378262999,2016000,515
2171,24317092550,2016000,512
2175,23925692000,2016000,505
2179,25054224370,2016000,528
2183,24367520513,2016000,514
2187,24738335477,2016000,522
2191,26428846551,2016000,557
2195,24962684004,2016000,527
2199,24123844597,2016000,509
2203,24387420956,2016000,514
2207,25984252998,2016000,548
2211,24539338208,2016000,518
2215,25403287667,2016000,535
2219,24629037164,2016000,519
2223,25326367543,2016000,534
2227,24263334307,2016000,512
2231,24903635321,2016000,525
2235,25056427632,2016000,529
2239,24420094868,2016000,515
2243,24485174808,2016000,516
2247,27066079991,2016000,570
2251,24598669035,2016000,519
2255,24292769090,2016000,512
2259,24482995302,2016000,517
2263,24885571396,2016000,524
2267,25512597627,2016000,539
2271,24407297458,2016000,515
2275,24262220305,2016000,512
2279,24705359288,2016000,522
2283,24759376089,2016000,522
2287,24317446577,2016000,513
2291,24178255008,2016000,509
2295,24619461213,2016000,520
2299,24724560555,2016000,522
2303,24645337643,2016000,520
2307,24742813018,2016000,523
2311,24738828516,2016000,521
2315,24432444118,2016000,515
2319,25046781119,2016000,528
2323,24360238731,2016000,515
2327,24238067256,2016000,512
2331,24631581096,2016000,520
2335,26359395279,2016000,556
2339,25728970529,2016000,544
2343,24653507601,2016000,520
2347,25329725770,2016000,534
2351,24836578077,2016000,524
2355,24683156711,2016000,520
2359,24557292829,2016000,518
2363,26054203532,2016000,549
2367,24081801900,2016000,508
2371,24783720340,2016000,523
2375,24789129145,2016000,522
2379,24451911666,2016000,515
2383,25489947537,2016000,537
2387,24069686028,2016000,508
2391,24853651926,2016000,525
2395,24610720570,2016000,518
2399,23955233733,2016000,506
2403,25142083748,2016000,531
2407,25038615514,2016000,528
2411,24355944031,2016000,513
2415,25214693856,2016000,532
2419,24279463867,2016000,512
2423,24410948020,2016000,514
2427,25141790023,2016000,530
2431,26286817321,2016000,555
2435,25102253476,2016000,529
2439,24138998755,2016000,510
2443,24635727882,2016000,520
2447,24719601870,2016000,520
2451,25137981343,2016000,530
2455,24260358033,2016000,511
2459,24955414960,2016000,526
2463,26298412198,2016000,555
2467,24842986288,2016000,524
2471,25659723508,2016000,541
2475,25010816414,2016000,527
2479,25076125983,2016000,529
2483,24743641734,2016000,523
2487,24718144486,2016000,522
2491,24050048436,2016000,508
2495,26089888813,2016000,549
2499,25347206395,2016000,535
2503,25421811823,2016000,537
2507,24247609717,2016000,510
2511,26522698582,2016000,558
2515,25438637342,2016000,537
2519,24400983815,2016000,514
2523,24958755095,2016000,527
2527,24473447497,2016000,517
2531,24381273001,2016000,515
2535,24364943648,2016000,514
2539,24629055722,2016000,519
2543,24634243517,2016000,520
2547,25142721835,2016000,530
2551,24132613910,2016000,509
2555,26223982430,2016000,554
2559,25440874677,2016000,537
2563,25072805350,2016000,529
2567,24339058150,2016000,514
2571,24644798938,2016000,521
2575,24415043083,2016000,515
2579,25133830864,2016000,530
2583,24374302913,2016000,515
2587,25039040906,2016000,528
2591,26258959053,2016000,555
2595,25148696754,2016000,530
2599,25585161870,2016000,541
2603,24452026934,2016000,517
2607,24726000638,2016000,521
2611,24931527320,2016000,525
2615,24347668256,2016000,513
2619,25026026872,2016000,528
2623,25287636123,2016000,533
2627,26409077420,2016000,557
2631,24543949919,2016000,518
2635,25232553229,2016000,533
2639,24557035788,2016000,519
2643,25108673477,2016000,530
2647,26650010871,2016000,562
2651,24638894284,2016000,519
2655,24332741589,2016000,513
2659,24627057862,2016000,519
2663,24930956824,2016000,526
2667,25199117214,2016000,532
2671,24985661412,2016000,527
2675,24368578752,2016000,514
2679,24775824557,2016000,522
2683,24594101586,2016000,518
2687,25238822432,2016000,532
2691,24460278643,2016000,515
2695,24886538330,2016000,525
2699,25258819732,2016000,533
2703,26173741530,2016000,552
2707,24396437200,2016000,515
2711,25672233735,2016000,541
2715,24601031991,2016000,518
2719,24992680001,2016000,527
2723,24305182486,2016000,512
2727,24584640369,2016000,519
2731,24497544268,2016000,516
2735,25559103906,2016000,539
2739,25254605147,2016000,533
2743,25515271315,2016000,538
2747,24549711445,2016000,518
2751,24194912354,2016000,510
2755,25138403698,2016000,531
2759,24803095688,2016000,523
2763,24539268560,2016000,519
2767,24337948705,2016000,514
2771,24885233278,2016000,525
2775,24859651399,2016000,524
2779,24823362133,2016000,524
2783,24417923029,2016000,516
2787,24157409976,2016000,510
2791,24489185835,2016000,517
2795,25490715147,2016000,539
2799,25406412069,2016000,536
2803,24771538917,2016000,522
2807,24748543923,2016000,522
2811,24629646516,2016000,519
2815,25282183015,2016000,533
2819,24747543490,2016000,523
2823,24880532903,2016000,525
2827,25235189548,2016000,532
2831,24521528968,2016000,518
2835,25442672423,2016000,536
2839,26632575413,2016000,562
2843,24897526211,2016000,525
2847,24664192049,2016000,519
2851,26583641224,2016000,561
2855,25833607684,2016000,544
2859,24637144921,2016000,520
2863,24397089065,2016000,515
2867,24581188401,2016000,518
2871,24317635253,2016000,512
2875,24688594236,2016000,521
2879,24535429997,2016000,517
2883,24494763217,2016000,516
2887,25001160918,2016000,528
2891,24664660747,2016000,520
2895,24538921757,2016000,517
2899,25130948181,2016000,531
2903,25639347031,2016000,542
2907,24462117512,2016000,516
2911,25133647639,2016000,530
2915,24983710184,2016000,527
2919,25013856428,2016000,527
2923,24646445858,2016000,520
2927,24623639962,2016000,519
2931,24309806590,2016000,513
2935,24420941825,2016000,515
2939,24666729862,2016000,520
2943,24264137473,2016000,512
2947,24683563698,2016000,521
2951,24217306209,2016000,511
2955,25392807465,2016000,536
2959,24688673458,2016000,520
2963,24728615099,2016000,521
2967,25147794660,2016000,530
2971,24515276441,2016000,517
2975,25118866734,2016000,530
2979,24992067581,2016000,527
2983,25793539933,2016000,544
2987,25460876561,2016000,537
2991,25063752861,2016000,528
2995,24782572681,2016000,523
2999,24354229752,2016000,514
3003,25354011702,2016000,535
3007,24423433064,2016000,515
3011,24608357653,2016000,519
3015,24586496391,2016000,518
3019,23867294154,2016000,505
3023,24586361517,2016000,518
3027,24795925122,2016000,523
3031,25108611935,2016000,529
3035,25103080388,2016000,529
3039,24201227591,2016000,510
3043,24413774955,2016000,516
3047,24849947290,2016000,524
3051,24504411924,2016000,517
3055,24621190915,2016000,519
3059,24416738847,2016000,515
3063,25374533384,2016000,536
3067,24459403160,2016000,516
3071,24400038341,2016000,514
3075,24245743736,2016000,510
3079,25163239976,2016000,531
3083,25247111397,2016000,533
3087,24659417615,2016000,519
3091,24462347728,2016000,516
3095,25875635828,2016000,546
3099,24532946150,2016000,518
3103,24375938327,2016000,514
3107,24566474142,2016000,518
3111,24727509211,2016000,522
3115,25663986235,2016000,541
3119,24591230431,2016000,519
3123,24463325058,2016000,517
3127,24692291130,2016000,520
3131,25004737075,2016000,526
3135,24286670401,2016000,513
3139,24597404200,2016000,518
3143,24988142409,2016000,528
3147,24932840134,2016000,526
3151,24683327201,2016000,521
3155,25572478248,2016000,540
3159,25151164284,2016000,531
3163,24852839950,2016000,523
3167,24174834136,2016000,510
3171,24525373559,2016000,517
3175,24170262589,2016000,511
3179,24559066306,2016000,518
3183,24604591755,2016000,518
3187,24451308942,2016000,516
3191,24156792761,2016000,509
3195,24285627183,2016000,512
3199,25170530813,2016000,530
3203,24800756171,2016000,522
3207,24430919469,2016000,516
3211,24360345794,2016000,513
3215,24340688571,2016000,513
3219,25502347065,2016000,538
3223,25026001508,2016000,528
3227,25276763255,2016000,533
3231,25632713647,2016000,540
3235,24464525295,2016000,516
3239,25902214993,2016000,546
3243,25178997128,2016000,531
3247,24438728351,2016000,515
3251,24442587906,2016000,515
3255,26447900685,2016000,558
3259,24235905243,2016000,511
3263,25189289432,2016000,532
3267,24332795705,2016000,513
3271,24115990750,2016000,509
3275,24326855812,2016000,513
3279,25352917875,2016000,535
3283,25779179141,2016000,543
3287,24341098900,2016000,513
3291,25412858265,2016000,536
3295,25135506904,2016000,530
3299,25599834126,2016000,539
3303,24665418447,2016000,520
3307,24482965226,2016000,516
3311,25841537250,2016000,545
3315,24577338668,2016000,519
3319,24521013785,2016000,517
3323,24861568278,2016000,524
3327,24597686223,2016000,519
3331,24726369593,2016000,522
3335,24911037330,2016000,525
3339,24516046158,2016000,517
3343,24438550961,2016000,516
3347,25050909467,2016000,528
3351,24571660401,2016000,517
3355,24794088207,2016000,522
3359,25129458499,2016000,530
3363,24946198200,2016000,526
3367,26758689505,2016000,564
3371,24605833956,2016000,519
3375,24524812376,2016000,518
3379,24839712138,2016000,525
3383,26779051164,2016000,565
3387,25098843823,2016000,530
3391,24241795403,2016000,512
3395,24554252859,2016000,517
3399,24469880726,2016000,517
3403,26607870820,2016000,561
3407,24321838762,2016000,512
3411,25533634514,2016000,538
3415,24784116136,2016000,523
3419,24985541768,2016000,527
3423,25617573281,2016000,541
3427,24939943443,2016000,526
3431,24287380068,2016000,513
3435,24790301574,2016000,523
3439,24300233829,2016000,513
3443,24439979469,2016000,515
3447,24315784387,2016000,513
3451,24450872453,2016000,516
3455,24361865687,2016000,515
3459,26918783621,2016000,568
3463,24831182772,2016000,524
3467,24266028132,2016000,511
3471,24573049778,2016000,519
3475,24421975798,2016000,514
3479,25355989727,2016000,535
3483,25581756425,2016000,539
3487,25731928312,2016000,543
3491,25956602757,2016000,549
3495,24347910194,2016000,515
3499,24046088534,2016000,506
3503,24195418475,2016000,510
3507,26550017192,2016000,561
3511,24826620933,2016000,524
3515,25313815321,2016000,533
3519,25220527443,2016000,532
3523,25349422808,2016000,535
3527,24187136275,2016000,510
3531,24588852960,2016000,518
3535,24871560913,2016000,525
3539,24986326130,2016000,527
3543,26161179396,2016000,551
3547,26447896398,2016000,558
3551,26095098190,2016000,550
3555,24805397620,2016000,523
3559,24389263237,2016000,514
3563,26035227808,2016000,549
3567,24319575462,2016000,513
3571,25908051552,2016000,546
3575,24837044583,2016000,524
3579,24711769665,2016000,521
3583,24174412816,2016000,510
3587,25517774041,2016000,537
3591,24870983885,2016000,525
3595,25084494724,2016000,529
3599,25515074043,2016000,538
3603,24858952616,2016000,525
3607,24903134678,2016000,525
3611,25677870104,2016000,541
3615,24694464558,2016000,522
3619,25077455335,2016000,530
3623,24240451165,2016000,512
3627,24272221513,2016000,512
3631,24151705057,2016000,509
3635,25677621842,2016000,542
3639,25473714670,2016000,537
3643,25124351684,2016000,530
3647,26230965972,2016000,553
3651,25173332334,2016000,532
3655,26200376543,2016000,552
3659,25016400320,2016000,527
3663,24498514964,2016000,518
3667,24778999211,2016000,523
3671,25405954568,2016000,537
3675,24749079208,2016000,522
3679,25062179960,2016000,530
3683,24491427924,2016000,516
3687,25762352748,2016000,543
3691,24746261183,2016000,522
3695,25283546869,2016000,532
3699,25846946290,2016000,545
3703,25002742313,2016000,527
3707,24212047765,2016000,510
3711,25336732062,2016000,534
3715,24761035049,2016000,522
3719,25253565568,2016000,533
3723,24382854293,2016000,515
3727,26084826805,2016000,551
3731,24544908416,2016000,518
3735,24845021028,2016000,524
3739,24271579226,2016000,512
3743,26243899094,2016000,553
3747,24399045768,2016000,515
3751,25253192398,2016000,533
3755,24668129977,2016000,520
3759,24096704798,2016000,508
3763,24436678910,2016000,515
3767,24113164971,2016000,509
3771,25127072615,2016000,530
3775,24887987438,2016000,524
3779,24968907878,2016000,527
3783,25927871109,2016000,547
3787,24489149985,2016000,517
3791,24514890424,2016000,517
3795,25364634490,2016000,535
3799,25243451246,2016000,532
3803,24274211445,2016000,511
3807,25590638465,2016000,539
3811,24128458028,2016000,509
3815,24616307295,2016000,519
3819,24208253265,2016000,510
3823,24527605579,2016000,518
3827,24800373818,2016000,523
3831,24432454638,2016000,515
3835,25021378760,2016000,527
3839,24598644491,2016000,518
3843,24787158460,2016000,523
3847,25963237970,2016000,548
3851,24191638533,2016000,510
3855,24389870231,2016000,514
3859,24782909560,2016000,522
3863,24575402234,2016000,518
3867,25092275707,2016000,529
3871,25600963928,2016000,541
3875,25522973232,2016000,538
3879,25140357527,2016000,530
3883,24626876471,2016000,519
3887,24588024903,2016000,519
3891,25014726056,2016000,527
3895,24517743136,2016000,518
3899,24929301353,2016000,526
3903,24610381668,2016000,519
3907,24271501131,2016000,512
3911,24818662947,2016000,524
3915,24872265097,2016000,524
3919,24355624728,2016000,514
3923,24181613150,2016000,511
3927,24333972508,2016000,513
3931,25636955105,2016000,541
3935,25567042417,2016000,539
3939,24770347180,2016000,522
3943,24388718186,2016000,514
3947,24360483669,2016000,514
3951,24618175385,2016000,519
3955,25213137185,2016000,531
3959,25508567381,2016000,538
3963,24750592184,2016000,522
3967,24278862186,2016000,512
3971,25351426634,2016000,535
3975,24255829088,2016000,512
3979,24212301840,2016000,511
3983,24197440832,2016000,510
3987,24842619028,2016000,524
3991,25195449192,2016000,531
3995,24487138238,2016000,516
3999,24479689980,2016000,517
4003,24514994881,2016000,517
4007,24282561679,2016000,512
4011,24882758258,2016000,525
4015,24239553891,2016000,511
4019,25547221772,2016000,540
4023,25920391889,2016000,548
4027,24302844195,2016000,513
4031,24600501312,2016000,519
4035,24652614282,2016000,519
4039,24121969962,2016000,509
4043,25371894941,2016000,535
4047,24251836561,2016000,511
4051,24527050871,2016000,517
4055,24449030509,2016000,516
4059,24726013155,2016000,521
4063,25555759459,2016000,540
4067,25154325050,2016000,530
4071,24762256664,2016000,522
4075,23937848138,2016000,504
4079,24573641365,2016000,518
4083,24406036640,2016000,515
4087,24174700948,2016000,510
4091,24625457999,2016000,520
4095,24580461926,2016000,518
4099,23983466410,2016000,507
4103,24030237620,2016000,507
4107,26195778401,2016000,552
4111,24408971714,2016000,515
4115,24875145959,2016000,524
4119,24474428233,2016000,516
4123,24907147050,2016000,525
4127,24236910282,2016000,511
4131,24662670384,2016000,520
4135,25066444961,2016000,529
4139,24508583253,2016000,517
4143,24230206215,2016000,510
4147,23992167613,2016000,506
4151,25493268421,2016000,539
4155,24882932070,2016000,526
4159,24808220920,2016000,523
4163,25293013224,2016000,534
4167,24436705074,2016000,516
4171,24536519836,2016000,518
4175,24285256359,2016000,512
4179,24953128291,2016000,525
4183,25658422468,2016000,540
4187,23967210614,2016000,506
4191,24319601663,2016000,513
4195,25295941189,2016000,534
4199,24943793271,2016000,526
4203,24503890875,2016000,516
4207,25142576858,2016000,531
4211,26260194044,2016000,554
4215,25456759875,2016000,537
4219,24453316686,2016000,516
4223,25160536544,2016000,532
4227,25039752565,2016000,527
4231,25308751882,2016000,532
4235,24792224048,2016000,522
4239,24750122559,2016000,521
4243,25240079472,2016000,532
4247,24459574953,2016000,517
4251,26023916043,2016000,550
4255,24092446094,2016000,508
4259,25100105506,2016000,530
4263,24535830031,2016000,518
4267,24451535342,2016000,516
4271,24914442275,2016000,524
4275,24606178937,2016000,520
4279,25199255126,2016000,531
4283,24416376730,2016000,516
4287,24627829052,2016000,520
4291,25428844116,2016000,536
4295,24849463172,2016000,526
4299,25800908202,2016000,544
4303,25150464199,2016000,530
4307,25550017661,2016000,539
4311,24665045015,2016000,520
4315,24184879170,2016000,510
